,age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
8743,28,175.3,85.2,2173,0.9,1176.16,6670.426071930331
8744,66,168.3,55.5,4984,0.11,,24084.668012013437
8745,19,166.8,86.5,2779,0.54,,7359.120056809559
8746,42,178.0,88.4,2878,0.84,,500.0
8747,71,170.9,78.1,2959,0.28,591.6,9706.323833309494
8748,58,164.0,63.6,2493,0.6,,500.0
8749,32,146.3,71.0,1244,0.56,10000.0,500.0
8750,39,159.3,91.9,3284,0.14,802.84,500.0
8751,19,177.6,80.7,563,0.34,,9369.040669203156
8752,27,176.0,36.3,2521,0.28,5000.0,9149.762575104216
8753,47,154.0,78.4,2509,0.73,,23922.51702990553
8754,26,162.6,56.3,1681,0.55,,500.0
8755,29,156.1,61.5,919,0.91,5000.0,500.0
8756,20,168.0,84.2,3474,0.8,,6543.066204804038
8757,75,173.2,77.1,1064,0.46,5000.0,500.0
8758,53,169.1,69.4,781,0.41,5000.0,500.0
8759,51,173.6,61.6,4390,0.67,690.66,14012.200182967728
8760,65,155.5,75.2,2389,0.29,5000.0,10753.667066031348
8761,62,167.3,71.4,3129,0.15,5000.0,8885.739684953534
8762,24,179.3,65.5,2261,0.42,5000.0,500.0
8763,56,158.3,68.5,2690,0.24,,500.0
8764,51,176.4,71.6,3460,0.32,10000.0,500.0
8765,52,169.7,71.8,3739,0.37,10000.0,21363.86978002991
8766,47,185.7,110.0,3158,0.5,1515.38,11341.57267223602
8767,50,155.2,55.0,3842,0.49,1280.81,36719.43197600967
8768,29,186.2,78.3,2095,0.62,469.35,500.0
8769,39,182.4,73.1,1684,0.65,5000.0,10523.96180035895
8770,21,179.3,85.6,500,0.75,10000.0,500.0
8771,23,166.1,73.0,2521,0.6,,23778.631527040478
8772,59,172.6,77.6,1466,0.73,738.05,500.0
8773,40,178.9,74.8,2262,0.88,10000.0,1976.3990057892368
8774,23,172.4,83.6,2287,0.78,10000.0,500.0
8775,26,167.7,64.2,3386,0.46,,18440.22306409596
8776,33,169.4,89.6,2118,0.45,10000.0,500.0
8777,20,172.8,69.5,1908,0.7,10000.0,10320.419207367797
8778,48,180.4,65.5,2473,0.09,5000.0,500.0
8779,42,158.1,71.1,3458,0.41,808.5,39319.052036658766
8780,71,188.9,49.7,4705,0.78,5000.0,24448.567538240044
8781,74,159.1,73.4,3559,0.76,10000.0,9149.762575104216
8782,43,174.4,44.2,920,0.23,1044.23,500.0
8783,24,172.7,73.9,2117,0.4,10000.0,500.0
8784,57,165.0,69.0,1050,0.53,5000.0,500.0
8785,26,160.6,91.7,5088,0.92,,21401.53947880728
8786,57,179.6,104.1,3989,0.13,468.86,11503.264208352017
8787,49,153.6,59.6,3264,0.28,,500.0
8788,31,172.7,58.1,2870,0.8,10000.0,500.0
8789,69,172.2,54.8,2334,0.79,5000.0,500.0
8790,54,149.5,61.4,500,0.11,10000.0,500.0
8791,50,160.7,42.2,2563,0.97,616.02,500.0
8792,45,166.7,58.1,4799,0.96,,30731.756590284425
8793,44,175.5,85.2,3163,0.66,10000.0,19583.390460589024
8794,54,173.7,79.5,3508,0.6,,18610.029613217324
8795,71,185.4,55.6,2437,0.44,5000.0,500.0
8796,56,173.0,68.1,2739,0.88,5000.0,29209.98027713808
8797,43,167.5,99.6,1094,0.23,,500.0
8798,44,158.4,59.1,500,0.86,10000.0,16833.193605918434
8799,53,171.3,56.6,4302,0.55,,500.0
8800,42,171.7,69.8,3797,0.28,5000.0,500.0
8801,32,175.1,94.5,584,0.61,10000.0,11572.25506619012
8802,27,175.1,62.5,2993,0.7,,500.0
8803,19,168.4,85.7,1514,0.26,,500.0
8804,38,165.3,66.0,1499,0.91,1056.54,18988.41980324049
8805,57,153.6,55.0,4492,0.08,5000.0,20409.533173013977
8806,57,151.3,83.9,3706,0.09,10000.0,500.0
8807,41,169.1,99.8,967,0.99,10000.0,500.0
8808,64,144.2,76.7,4487,0.33,10000.0,500.0
8809,55,172.9,46.9,1640,0.06,,500.0
8810,31,171.0,65.4,2069,0.84,1223.69,500.0
8811,31,176.2,81.6,2999,0.68,1180.25,12515.901493828878
8812,67,173.2,75.2,1939,0.15,10000.0,500.0
8813,39,173.6,55.8,3943,0.31,10000.0,12555.422708362172
8814,69,153.7,77.8,2228,0.81,1414.47,500.0
8815,66,161.9,87.1,2902,0.18,5000.0,32438.84380608241
8816,34,173.3,52.8,2722,0.46,10000.0,500.0
8817,49,172.3,70.7,4079,1.0,1047.53,9149.762575104216
8818,34,177.0,69.4,3400,0.31,,11452.403928491243
8819,43,152.7,90.1,4167,0.15,987.2,39146.19106732092
8820,48,174.3,64.1,3144,0.63,,10000.543823461245
8821,33,161.3,94.8,500,0.37,,500.0
8822,41,178.2,60.4,2568,0.68,5000.0,500.0
8823,71,171.5,87.0,2725,0.65,10000.0,500.0
8824,59,168.9,59.7,3591,0.93,,9292.332965764826
8825,31,175.6,97.0,4731,0.97,1085.99,500.0
8826,60,176.0,55.0,2601,0.13,,8998.77950720081
8827,53,161.9,90.0,1630,0.56,466.78,2890.234062971598
8828,31,195.1,72.4,3111,0.16,5000.0,1900.731171856429
8829,36,151.1,53.0,4569,0.88,10000.0,17851.010910240406
8830,19,164.0,85.6,3495,0.9,5000.0,500.0
8831,75,164.7,70.7,1376,0.44,578.53,500.0
8832,69,166.5,83.9,2253,0.99,,24217.58389284025
8833,66,168.8,50.8,4043,0.15,527.91,500.0
8834,63,175.1,73.1,1017,0.34,10000.0,500.0
8835,53,173.4,58.8,1777,0.32,,500.0
8836,70,167.2,42.4,2629,0.11,,2352.4355498269483
8837,20,180.5,51.5,1843,0.7,1162.45,4616.836593578
8838,65,159.3,61.9,3163,0.64,10000.0,12560.855879760538
8839,33,166.8,79.9,3746,0.13,5000.0,34859.336062942464
8840,59,181.4,33.9,3426,0.43,1165.94,500.0
8841,59,174.5,75.7,3355,0.41,940.81,4360.572207307363
8842,43,162.4,65.9,4366,0.7,,6720.469873067939
8843,51,179.0,63.0,3464,0.09,10000.0,9149.762575104216
8844,29,156.4,54.2,1463,0.59,,28241.28826311551
8845,21,163.9,62.1,3342,0.22,5000.0,10581.09660359436
8846,35,172.7,78.5,1938,0.57,10000.0,27380.063977953043
8847,32,160.5,88.9,2753,0.91,10000.0,20160.190152647618
8848,20,181.1,48.9,2324,0.89,5000.0,500.0
8849,71,164.8,74.0,1099,0.89,1056.63,13383.970902758429
8850,49,158.5,67.0,1249,0.21,1210.23,14301.667166197469
8851,71,174.5,53.4,945,0.75,,20419.79542820899
8852,53,162.1,77.0,3874,0.18,5000.0,4335.291007454305
8853,27,147.0,36.0,500,0.81,5000.0,13002.61504107803
8854,48,182.4,63.9,3109,0.58,5000.0,1339.3947702361097
8855,73,172.0,89.9,1789,0.65,,3765.1462926957392
8856,74,150.6,59.3,632,0.03,857.98,2487.304424986002
8857,62,167.1,57.4,500,0.47,284.67,555.2232346125785
8858,53,152.3,85.4,1923,0.11,5000.0,500.0
8859,53,170.00376,44.1,1825,0.82,,500.0
8860,62,176.9,43.5,2125,0.08,358.27,500.0
8861,47,170.00376,98.7,500,0.47,5000.0,500.0
8862,24,191.1,83.4,500,0.33,5000.0,500.0
8863,44,163.3,77.4,3420,0.05,806.25,4504.153730350699
8864,21,163.0,77.5,2265,0.97,5000.0,1675.611186145678
8865,69,179.3,76.7,2151,0.46,,31559.02731660087
8866,67,169.4,73.7,835,0.38,,500.0
8867,20,167.5,67.0,1980,0.4,5000.0,4959.115802559148
8868,30,196.7,100.6,2380,0.6,5000.0,500.0
8869,42,171.7,68.6,4163,0.46,5000.0,7737.370574341588
8870,66,166.5,81.4,2873,0.59,572.96,500.0
8871,36,170.1,85.3,3719,0.47,,21242.45716393496
8872,28,169.4,95.2,3222,0.86,10000.0,500.0
8873,26,168.3,68.8,2280,0.24,1416.8,500.0
8874,75,172.0,82.9,2449,0.09,,500.0
8875,64,188.1,66.8,2361,0.23,1173.73,28294.452231844323
8876,56,172.9,73.2,4683,0.87,,17315.966732062687
8877,33,171.2,77.6,3560,0.98,1097.97,7260.969510855186
8878,21,163.4,48.4,2370,0.14,10000.0,500.0
8879,35,154.0,64.0,2899,0.45,5000.0,945.5205291396836
8880,38,179.1,68.7,3484,0.32,5000.0,20389.31579902852
8881,67,155.4,86.0,3375,0.36,5000.0,500.0
8882,56,170.8,86.4,2794,0.79,5000.0,22019.49930340135
8883,56,176.3,69.9,1125,0.42,,500.0
8884,47,164.5,53.1,2058,0.14,5000.0,18112.57580637872
8885,46,190.3,82.0,2790,0.74,,500.0
8886,67,165.3,73.4,4625,0.95,777.55,2289.07875945306
8887,40,178.6,79.6,1467,0.92,1217.04,15809.630458339998
8888,29,177.8,89.2,3780,0.34,,3883.911914009419
8889,70,168.4,63.5,3453,0.67,887.41,10228.124484214237
8890,74,174.3,87.2,2896,0.3,5000.0,18872.556693981387
8891,40,171.1,81.3,1416,0.21,5000.0,500.0
8892,45,173.5,68.2,3670,0.08,822.54,500.0
8893,69,168.0,98.2,1144,0.4,5000.0,500.0
8894,27,160.4,69.3,1097,0.31,10000.0,500.0
8895,61,167.5,73.4,3568,0.55,1483.27,500.0
8896,32,157.6,83.9,526,0.43,636.14,500.0
8897,48,190.0,78.2,833,0.55,5000.0,500.0
8898,33,172.3,79.6,1610,0.17,,500.0
8899,30,159.5,42.8,2047,0.08,10000.0,500.0
8900,25,165.0,70.5,1779,0.7,,22400.401929338008
8901,50,176.9,44.2,2062,0.37,,500.0
8902,75,172.6,80.6,2108,0.69,1400.85,3521.362296367858
8903,53,168.9,69.4,4408,0.39,1259.71,23972.718039480453
8904,25,174.2,89.8,500,0.23,,500.0
8905,38,177.9,61.7,3390,0.91,5000.0,500.0
8906,66,154.6,77.1,3594,0.7,,7756.066583667335
8907,22,158.8,62.1,929,0.09,987.92,500.0
8908,57,168.6,74.6,1568,0.87,953.37,4949.909048073738
8909,61,157.2,68.2,3244,0.92,5000.0,28268.407632575607
8910,32,189.1,81.8,651,0.62,,500.0
8911,54,158.9,66.9,4141,0.06,,27029.52389340347
8912,37,161.2,62.8,2342,0.69,721.82,500.0
8913,39,144.5,54.3,2592,0.05,,500.0
8914,69,182.0,53.2,2519,0.45,,11233.498372473863
8915,26,193.1,44.9,2652,0.85,,10718.60128450164
8916,28,156.1,61.1,2573,0.76,647.77,9369.970780301765
8917,72,188.0,86.9,2196,1.0,1176.85,500.0
8918,56,167.5,71.5,2752,0.61,5000.0,500.0
8919,18,166.2,72.1,3362,0.09,745.86,12859.892333070517
8920,68,172.2,64.0,1717,0.32,10000.0,500.0
8921,21,175.5,51.1,3973,0.48,10000.0,7639.1320088106595
8922,59,169.3,81.0,4791,0.42,575.21,500.0
8923,51,174.3,76.2,2797,0.88,10000.0,14407.394949324129
8924,24,173.6,75.8,2165,0.75,,500.0
8925,24,182.9,94.1,2083,0.2,5000.0,500.0
8926,27,173.5,66.1,3901,0.15,,500.0
8927,67,170.1,66.3,2296,0.51,,500.0
8928,70,155.4,71.5,4083,0.18,1009.24,25331.337162093067
8929,25,175.0,73.3,2521,0.25,,500.0
8930,27,157.1,58.9,2669,0.15,5000.0,500.0
8931,30,184.8,56.8,3578,0.58,5000.0,32230.513627373795
8932,70,186.4,85.9,2050,0.14,5000.0,500.0
8933,33,180.5,67.6,2724,0.34,,10215.211948561966
8934,57,162.3,98.0,4994,0.61,,18415.25257734253
8935,67,169.9,57.6,1584,0.07,,810.2920206052056
8936,60,169.5,87.1,2374,0.56,5000.0,500.0
8937,49,165.2,87.9,2161,0.6,5000.0,3601.2530098400307
8938,29,144.8,63.4,4418,0.0,986.07,500.0
8939,61,187.8,80.4,4384,0.58,,500.0
8940,53,163.4,66.7,1908,0.07,5000.0,500.0
8941,64,167.8,58.3,3823,0.71,,26348.69071650976
8942,51,169.6,75.6,2964,0.73,1015.4,4245.982450806085
8943,58,182.0,83.8,500,0.49,10000.0,500.0
8944,71,166.4,72.3,1017,0.97,10000.0,500.0
8945,44,167.7,62.7,3778,0.94,1181.75,17225.309212277818
8946,34,159.4,78.8,500,0.83,5000.0,500.0
8947,25,176.4,39.2,2986,0.41,465.47,500.0
8948,66,170.2,68.7,3319,0.78,,500.0
8949,45,163.1,84.0,4137,0.28,5000.0,8096.368241205189
8950,21,164.9,65.7,3265,0.66,,17696.42070676709
8951,21,162.1,53.5,3137,0.58,652.46,500.0
8952,28,148.2,67.1,3962,0.93,5000.0,3211.040083034987
8953,29,163.7,71.1,1217,0.22,,6000.623724878125
8954,19,165.0,57.0,2185,0.36,494.52,5004.737334390796
8955,75,175.2,80.5,2160,0.02,,3839.10191996218
8956,24,174.6,74.5,2633,0.9,5000.0,19432.59029041834
8957,38,160.5,62.5,3146,0.08,5000.0,500.0
8958,19,178.1,66.3,2082,0.73,5000.0,3831.934918728269
8959,66,154.1,74.1,2489,0.14,951.51,500.0
8960,62,169.5,59.4,1576,0.02,10000.0,500.0
8961,72,170.2,68.5,3506,0.21,818.12,36194.45445810504
8962,63,162.9,77.7,806,0.24,557.25,1798.457757700044
8963,72,173.8,85.3,2571,0.34,745.88,23340.21990166706
8964,19,161.9,69.4,3308,0.87,,36664.6295810106
8965,25,160.3,67.6,1302,0.64,1280.25,500.0
8966,74,177.9,57.1,3152,0.4,,7670.328578401174
8967,66,157.4,85.4,2988,0.6,,27446.216042395805
8968,66,168.7,70.8,3077,0.87,675.51,10064.348574631324
8969,30,172.3,71.3,1543,0.82,,500.0
8970,61,180.3,61.1,4947,0.08,5000.0,19353.79269449597
8971,34,167.5,74.3,537,0.68,459.21,500.0
8972,63,176.7,80.6,2758,0.11,1119.75,4858.518764839046
8973,27,167.2,58.9,3181,0.31,87.47,500.0
8974,39,188.6,51.6,867,0.03,5000.0,500.0
8975,28,153.2,60.6,3065,0.75,,500.0
8976,37,169.2,85.7,2253,0.86,10000.0,16367.913047181586
8977,59,187.1,61.8,2630,0.14,1203.19,13506.830526932004
8978,39,174.5,60.4,2265,0.33,,28985.09637543067
8979,23,155.7,96.2,3493,0.24,669.29,24703.979452418724
8980,65,175.1,72.8,2613,0.21,10000.0,10014.884139352607
8981,19,177.1,60.3,1992,0.15,,6953.460565181961
8982,67,171.8,64.3,2288,0.11,,5958.763709105505
8983,65,150.3,84.6,5207,0.75,10000.0,500.0
8984,68,184.1,66.5,1752,0.6,,500.0
8985,38,163.9,80.4,3843,0.87,,32051.395584906197
8986,40,178.1,45.2,4211,0.93,1138.91,9149.762575104216
8987,62,172.1,109.7,1409,0.98,,3371.512781250449
8988,71,163.5,67.2,3221,0.71,,500.0
8989,26,163.3,89.3,4159,0.87,5000.0,25993.7998966687
8990,55,165.7,84.9,4360,0.33,,500.0
8991,52,182.2,51.7,3427,0.41,844.03,5620.381218407706
8992,24,187.4,79.2,2985,0.77,,500.0
8993,70,178.5,89.2,1380,0.57,555.0,13146.187426386216
8994,33,190.1,49.2,1419,0.04,1316.72,500.0
8995,51,166.5,82.7,1773,0.27,5000.0,500.0
8996,36,159.2,68.4,2424,0.08,1023.72,500.0
8997,54,164.6,88.6,2802,0.03,265.21,7616.609383126196
8998,23,177.3,92.8,2178,0.41,788.64,500.0
8999,20,184.3,76.6,4101,0.12,10000.0,23309.481767589496
9000,39,173.9,83.1,3410,0.09,828.7,500.0
9001,33,170.9,52.3,1841,0.64,649.77,500.0
9002,36,169.1,67.7,943,0.09,5000.0,8659.081358493097
9003,62,162.2,61.9,2392,0.16,5000.0,500.0
9004,73,174.6,89.3,742,0.5,,500.0
9005,62,177.5,99.6,940,0.69,796.85,13709.78613859374
9006,40,159.1,61.1,2747,0.86,10000.0,500.0
9007,41,175.2,75.5,1852,0.9,10000.0,500.0
9008,31,147.9,78.1,1971,0.96,5000.0,13944.107037814936
9009,45,180.2,62.7,4751,0.08,5000.0,500.0
9010,44,180.7,66.6,4335,0.99,705.93,32827.24436567252
9011,37,162.4,68.0,1604,0.08,10000.0,500.0
9012,24,170.6,54.6,2021,0.73,10000.0,14986.054568922127
9013,21,166.8,64.2,1463,0.63,10000.0,18337.217536562537
9014,65,156.7,56.9,3305,0.53,,10452.945263428395
9015,50,183.2,37.8,3127,0.07,10000.0,500.0
9016,42,174.2,73.1,4231,0.55,5000.0,500.0
9017,61,159.6,76.6,3515,0.91,996.84,2651.776492166848
9018,46,172.4,75.4,1215,0.13,986.03,500.0
9019,56,172.2,64.0,1912,0.35,5000.0,500.0
9020,26,160.0,62.3,3249,0.86,5000.0,22358.524841270264
9021,56,172.4,96.5,2236,0.05,5000.0,27810.765097068997
9022,19,164.5,51.7,2877,0.35,,3409.6489431689424
9023,52,167.8,79.0,581,0.99,,16638.894402492777
9024,20,174.8,79.4,3664,0.3,1025.27,36310.70103595029
9025,46,176.2,81.8,4007,0.85,919.19,26091.938817390765
9026,60,165.2,62.2,2002,0.56,5000.0,17101.262016515462
9027,46,162.0,76.0,1207,0.26,10000.0,500.0
9028,18,193.7,72.1,3368,0.77,10000.0,500.0
9029,40,158.9,68.6,2901,0.05,5000.0,500.0
9030,28,179.7,67.0,2656,0.97,,500.0
9031,25,167.6,95.6,960,0.8,,500.0
9032,62,173.2,82.1,938,0.02,10000.0,12655.682411960945
9033,20,193.0,64.2,2788,0.27,,32063.341931718296
9034,72,158.9,79.2,500,0.51,,500.0
9035,52,177.4,56.8,1380,0.44,,500.0
9036,68,179.8,79.2,3847,0.45,,500.0
9037,70,178.1,71.9,578,0.78,647.92,500.0
9038,28,169.3,79.4,4100,0.69,,16208.76936325034
9039,44,153.5,61.1,3600,0.19,5000.0,18313.02077541089
9040,64,161.2,73.3,500,0.17,10000.0,15106.714730723636
9041,25,176.0,75.1,2239,0.11,,8933.102972161352
9042,61,168.5,79.5,2315,0.01,,11265.909886069068
9043,51,177.6,75.1,2239,0.82,5000.0,500.0
9044,31,173.1,59.3,5170,0.66,5000.0,500.0
9045,56,176.6,90.7,659,0.76,,23178.674741119205
9046,72,166.7,81.5,4663,0.4,10000.0,500.0
9047,41,178.8,67.5,1122,0.83,,500.0
9048,51,195.4,77.0,2134,0.15,5000.0,500.0
9049,28,180.5,63.9,1896,0.66,10000.0,18974.56224437024
9050,35,167.7,63.4,3940,1.0,5000.0,20390.656266756887
9051,61,183.2,69.6,2075,0.35,5000.0,500.0
9052,34,188.0,62.4,4726,0.96,862.84,2650.839360145725
9053,71,166.8,99.9,2967,0.98,,500.0
9054,41,190.2,77.3,4635,0.25,806.17,500.0
9055,71,174.9,67.7,3455,0.69,,500.0
9056,30,168.9,79.7,2685,0.76,10000.0,3691.188441439243
9057,32,156.6,69.2,2439,0.69,5000.0,4958.72243782953
9058,63,169.0,77.2,2709,0.93,596.52,500.0
9059,64,160.4,49.3,1973,0.25,10000.0,19051.90334688945
9060,29,149.1,77.8,4237,0.55,5000.0,16299.535507368504
9061,73,175.2,80.1,1972,0.48,936.44,12427.860233021844
9062,64,149.4,65.3,5350,0.77,5000.0,22323.85656501331
9063,59,172.5,78.8,3222,0.67,10000.0,17436.956878805213
9064,40,170.1,76.4,3982,0.93,,29005.64727344003
9065,21,160.2,58.7,500,0.32,10000.0,500.0
9066,41,166.8,58.8,2142,0.42,,24192.193002658845
9067,45,155.7,65.2,1992,0.55,868.32,8995.32605076591
9068,67,169.8,68.1,500,0.65,5000.0,8113.163426821808
9069,39,174.1,68.2,2055,0.4,572.66,500.0
9070,21,182.7,54.6,1159,0.74,5000.0,7686.360874423631
9071,28,163.0,62.9,3288,0.49,5000.0,39850.276110339575
9072,47,180.8,45.4,3008,0.77,,576.4275913911271
9073,37,169.6,54.1,1823,0.46,10000.0,500.0
9074,34,168.3,81.3,2526,0.4,,1285.843664772567
9075,34,171.4,63.8,3141,0.05,5000.0,1509.9816677046977
9076,69,185.0,84.0,1603,0.57,10000.0,500.0
9077,53,176.8,64.7,3083,0.07,,15530.663079594751
9078,55,178.8,75.1,2359,0.46,10000.0,500.0
9079,74,158.9,61.7,1165,0.99,5000.0,500.0
9080,59,143.4,82.1,1850,0.47,1017.73,500.0
9081,29,161.5,79.4,1870,0.32,5000.0,17833.57610297613
9082,44,162.4,50.6,2378,0.97,10000.0,17246.814114742196
9083,72,171.4,79.4,3009,0.82,999.35,17676.732572630357
9084,52,174.9,60.7,4535,0.14,5000.0,500.0
9085,64,170.9,86.5,500,0.26,,500.0
9086,61,169.7,102.2,2952,0.42,,500.0
9087,45,169.1,60.9,3148,0.45,10000.0,500.0
9088,62,169.4,64.1,883,0.06,5000.0,16626.303215791766
9089,32,166.5,61.9,3227,0.15,5000.0,23081.03218447189
9090,52,176.1,54.7,2328,0.73,5000.0,500.0
9091,45,145.6,62.7,4082,0.24,,500.0
9092,58,169.2,86.5,2930,0.89,937.63,500.0
9093,52,169.1,74.3,4039,0.95,821.42,28249.371913412244
9094,73,170.9,81.3,2399,0.73,5000.0,500.0
9095,71,176.9,74.9,3277,0.72,10000.0,6166.441577325173
9096,58,171.5,75.4,2162,0.1,,500.0
9097,60,170.2,43.3,4664,0.7,10000.0,25714.180038775467
9098,42,157.5,97.9,2794,0.18,814.77,500.0
9099,49,172.7,56.3,2635,0.63,604.86,500.0
9100,37,154.5,59.0,2196,0.75,708.35,500.0
9101,23,177.5,52.4,1846,0.47,718.18,500.0
9102,46,170.7,71.9,3322,0.91,5000.0,28054.192203997904
9103,65,164.0,73.6,3762,0.42,,30668.030788734803
9104,71,160.9,55.1,2024,0.57,330.72,500.0
9105,72,185.4,78.4,3194,0.53,10000.0,28044.65433893319
9106,70,171.0,89.6,1290,0.3,5000.0,500.0
9107,69,166.0,88.5,3073,0.9,900.5,500.0
9108,74,192.6,42.7,4366,0.54,,10232.981845206195
9109,55,176.9,59.9,2532,0.55,768.16,15597.52592900049
9110,26,171.1,71.5,1792,0.7,10000.0,500.0
9111,64,162.4,87.1,1503,0.5,,8017.943684823101
9112,67,167.0,56.9,1676,0.12,10000.0,15394.226527566354
9113,53,180.4,48.8,3489,0.74,10000.0,27406.862913178746
9114,26,187.4,64.7,4681,0.81,5000.0,500.0
9115,50,182.7,68.8,4152,0.39,,24371.56739091058
9116,26,176.1,76.7,3005,0.45,5000.0,13698.415645625097
9117,27,173.6,91.1,2198,0.23,5000.0,500.0
9118,61,177.4,52.9,3875,0.64,10000.0,10615.074659499172
9119,58,159.1,60.5,1914,0.64,817.88,19119.810314144608
9120,40,165.5,54.0,2302,0.06,5000.0,500.0
9121,74,169.9,71.9,4216,0.56,10000.0,788.9099771001676
9122,73,182.1,71.2,1862,0.46,10000.0,500.0
9123,38,182.3,69.7,1775,0.32,,500.0
9124,26,172.7,67.5,1925,0.08,10000.0,26750.480486505105
9125,22,160.1,75.1,3293,0.59,,17934.67650556928
9126,50,165.4,66.5,1980,0.77,,19316.95292817972
9127,25,176.7,49.9,1608,0.97,814.68,10301.780550161056
9128,39,161.9,81.6,2795,0.66,10000.0,4693.717498178901
9129,70,176.9,56.9,1185,0.99,10000.0,500.0
9130,56,174.3,85.6,2775,0.16,5000.0,22674.088688616943
9131,68,175.5,63.8,3430,0.59,5000.0,500.0
9132,53,164.5,59.2,2968,0.95,5000.0,21449.353179340447
9133,74,185.4,51.9,817,0.95,5000.0,500.0
9134,20,191.1,75.6,3343,0.62,10000.0,20307.19846015313
9135,25,150.0,62.6,2820,0.3,5000.0,500.0
9136,42,160.1,71.3,500,0.21,5000.0,500.0
9137,55,171.0,109.8,1724,0.71,10000.0,2949.8484647331334
9138,63,167.2,107.6,1456,0.94,10000.0,7407.829589516102
9139,25,177.7,61.2,841,0.11,10000.0,500.0
9140,39,165.8,68.7,3630,0.37,817.08,7379.65165645479
9141,28,178.3,92.8,2949,0.04,10000.0,28633.02303091121
9142,26,147.5,63.1,2410,0.83,5000.0,3324.5581182092837
9143,61,167.0,50.5,3743,0.1,764.49,25750.469397793797
9144,57,170.2,67.5,2914,0.68,,19752.115138992864
9145,49,175.3,73.8,1517,0.69,1155.18,500.0
9146,40,160.9,57.5,2135,0.79,10000.0,500.0
9147,37,163.5,35.7,3948,0.43,5000.0,9149.762575104216
9148,42,180.8,52.0,1431,0.93,5000.0,500.0
9149,28,165.0,67.8,4635,0.97,10000.0,9948.972253341582
9150,21,168.9,75.6,2061,0.59,,24962.483137258045
9151,36,175.3,75.0,1193,0.2,5000.0,3209.862838392056
9152,58,169.4,75.4,1424,0.17,10000.0,500.0
9153,60,172.1,96.2,924,0.56,,14105.261356652683
9154,55,160.6,89.8,2423,0.86,,500.0
9155,48,170.8,67.6,2070,0.84,,15492.895263036977
9156,20,175.1,61.4,2276,0.33,5000.0,500.0
9157,53,169.2,44.9,2362,0.45,636.69,6357.65273624147
9158,62,166.9,60.2,2255,0.03,783.53,8525.685715371954
9159,35,166.9,89.0,3832,0.52,10000.0,17112.25399490937
9160,42,162.8,72.5,2100,0.84,5000.0,500.0
9161,51,154.9,72.5,2715,0.51,5000.0,17517.46133980942
9162,18,178.7,65.7,2862,0.68,5000.0,24302.776004476425
9163,40,164.4,76.6,3832,0.15,5000.0,22101.122653990828
9164,54,170.5,60.3,3483,0.11,5000.0,15114.994131804517
9165,30,160.9,101.8,3754,0.92,10000.0,500.0
9166,50,180.2,87.2,3056,0.99,,4402.117846859799
9167,39,170.9,58.4,3481,0.55,,19890.59960784424
9168,74,148.6,85.4,1926,0.12,,4702.241546849263
9169,35,176.4,58.6,1755,0.94,5000.0,10721.509688061116
9170,40,186.4,56.9,1548,0.14,,500.0
9171,36,182.3,79.2,2042,0.12,5000.0,12775.135372044631
9172,18,169.9,53.6,4583,0.96,5000.0,9149.762575104216
9173,63,156.0,60.5,2861,0.72,,21715.48023893398
9174,67,169.0,79.3,500,0.01,10000.0,500.0
9175,48,173.7,63.5,1606,0.36,5000.0,24291.90404991816
9176,71,166.8,76.4,4569,0.76,10000.0,10432.727674008058
9177,31,174.0,78.0,2954,0.2,,500.0
9178,35,160.9,83.0,2450,0.9,,9149.762575104216
9179,39,164.1,64.4,3296,0.87,,5015.482638419116
9180,38,172.7,47.6,2498,0.05,,11626.611583668611
9181,48,167.3,54.8,3327,0.34,492.64,500.0
9182,74,171.9,70.4,1299,0.83,5000.0,19768.69390564453
9183,63,176.6,86.9,2757,0.08,,500.0
9184,38,174.6,70.7,1542,0.9,5000.0,500.0
9185,68,178.6,81.2,4470,0.11,5000.0,500.0
9186,50,173.7,77.9,3283,0.36,774.66,14137.797918969689
9187,44,163.4,69.3,548,0.14,834.7,15348.016815492232
9188,44,168.7,98.8,3395,0.81,,32206.06944919228
9189,72,177.9,63.6,1786,0.75,5000.0,500.0
9190,19,185.8,59.4,3337,0.7,10000.0,17654.965170290554
9191,75,172.0,89.4,2189,0.89,,500.0
9192,27,174.9,86.4,1352,0.12,5000.0,500.0
9193,68,150.2,89.8,500,0.51,5000.0,500.0
9194,37,158.5,74.0,2173,0.68,10000.0,500.0
9195,72,175.2,43.5,2521,0.19,,34463.066819285545
9196,37,156.9,86.4,800,0.46,,500.0
9197,31,187.7,79.5,1236,0.2,,29610.826567254357
9198,61,177.4,63.0,1773,0.62,,500.0
9199,24,178.8,83.5,2569,0.78,744.16,500.0
9200,19,186.1,95.6,1238,0.81,,25316.79899817748
9201,59,157.6,55.9,500,0.37,5000.0,500.0
9202,34,175.1,94.8,2621,0.39,,13602.010323497325
9203,50,175.9,74.4,3314,0.29,,24826.863457834603
9204,20,171.7,68.8,544,0.9,962.38,500.0
9205,60,163.0,64.0,2746,0.73,,3297.5083849944344
9206,34,170.0,74.8,2740,0.62,10000.0,500.0
9207,70,146.2,56.2,749,0.36,10000.0,6144.553278929754
9208,56,168.6,69.0,727,0.42,10000.0,500.0
9209,39,168.9,83.0,875,0.35,5000.0,16358.250172015749
9210,21,169.7,86.7,5326,0.75,10000.0,500.0
9211,62,164.4,59.9,3680,0.25,10000.0,2546.0688992538894
